0.000000,0.000000
0.020020,5.304140
0.040040,9.293534
0.060060,10.979324
0.080080,9.943651
0.100100,6.443229
0.120120,1.345713
0.140140,-4.085367
0.160160,-8.503801
0.180180,-10.814383
0.200200,-10.444386
0.220220,-7.485522
0.240240,-2.671209
0.260260,2.805221
0.280280,7.586316
0.300300,10.486978
0.320320,10.788216
0.340340,8.415361
0.360360,3.956576
0.380380,-1.482932
0.400400,-6.554863
0.420420,-10.002029
0.440440,-10.969976
0.460460,-9.218777
0.480480,-5.182504
0.500501,0.138365
0.520521,5.424937
0.540541,9.366821
0.560561,10.986935
0.580581,9.883700
0.600601,6.330575
0.620621,1.208281
0.640641,-4.213512
0.660661,-8.590895
0.680681,-10.838839
0.700701,-10.400141
0.720721,-7.383543
0.740741,-2.536775
0.760761,2.938789
0.780781,7.685910
0.800801,10.527911
0.820821,10.760342
0.840841,8.325589
0.860861,3.827159
0.880881,-1.619916
0.900901,-6.665460
0.920921,-10.058825
0.940941,-10.958892
0.960961,-9.142561
0.980981,-5.060048
1.001001,0.276708
1.021021,5.544875
1.041041,9.438625
1.061061,10.992808
1.081081,9.822184
1.101101,6.216920
1.121121,1.070658
1.141141,-4.340991
1.161161,-8.676630
1.181181,-10.861579
1.201201,-10.354251
1.221221,-7.280397
1.241241,-2.401939
1.261261,3.071892
1.281281,7.784287
1.301301,10.567179
1.321321,10.730766
1.341341,8.234500
1.361361,3.697136
1.381381,-1.756644
1.401401,-6.775002
1.421421,-10.114028
1.441441,-10.946074
1.461461,-9.064898
1.481481,-4.936791
1.501502,0.415007
1.521522,5.663936
1.541542,9.508936
1.561562,10.996941
1.581582,9.759115
1.601602,6.102281
1.621622,0.932865
1.641642,-4.467782
1.661662,-8.760992
1.681682,-10.882601
1.701702,-10.306722
1.721722,-7.176098
1.741742,-2.266723
1.761762,3.204509
1.781782,7.881433
1.801802,10.604774
1.821822,10.699492
1.841842,8.142109
1.861862,3.566528
1.881882,-1.893094
1.901902,-6.883472
1.921922,-10.167632
1.941942,-10.931524
1.961962,-8.985801
1.981982,-4.812753
2.002002,0.553240
2.022022,5.782101
2.042042,9.577743
2.062062,10.999334
2.082082,9.694501
2.102102,5.986677
2.122122,0.794925
2.142142,-4.593866
2.162162,-8.843968
2.182182,-10.901901
2.202202,-10.257562
2.222222,-7.070664
2.242242,-2.131148
2.262262,3.336618
2.282282,7.977332
2.302302,10.640691
2.322322,10.666524
2.342342,8.048429
2.362362,3.435355
2.382382,-2.029245
2.402402,-6.990853
2.422422,-10.219627
2.442442,-10.915245
2.462462,-8.905283
2.482482,-4.687954
2.502503,0.691386
2.522523,5.899351
2.542543,9.645034
2.562563,10.999986
2.582583,9.628354
2.602603,5.870125
2.622623,0.656859
2.642643,-4.719224
2.662663,-8.925545
2.682683,-10.919477
2.702703,-10.206779
2.722723,-6.964111
2.742743,-1.995236
2.762763,3.468200
2.782783,8.071969
2.802803,10.674925
2.822823,10.631869
2.842843,7.953475
2.862863,3.303640
2.882883,-2.165074
2.902903,-7.097128
2.922923,-10.270004
2.942943,-10.897238
2.962963,-8.823355
2.982983,-4.562413
3.003003,0.829423
3.023023,6.015668
3.043043,9.710799
3.063063,10.998899
3.083083,9.560683
3.103103,5.752645
3.123123,0.518689
3.143143,-4.843835
3.163163,-9.005709
3.183183,-10.935324
3.203203,-10.154382
3.223223,-6.856456
3.243243,-1.859009
3.263263,3.599233
3.283283,8.165328
3.303303,10.707469
3.323323,10.595532
3.343343,7.857263
3.363363,3.171401
3.383383,-2.300561
3.403403,-7.202280
3.423423,-10.318757
3.443443,-10.877507
3.463463,-8.740031
3.483483,-4.436150
3.503504,0.967328
3.523524,6.131032
3.543544,9.775028
3.563564,10.996070
3.583584,9.491499
3.603604,5.634254
3.623624,0.380437
3.643644,-4.967679
3.663664,-9.084449
3.683684,-10.949441
3.703704,-10.100377
3.723724,-6.747716
3.743744,-1.722487
3.763764,3.729697
3.783784,8.257395
3.803804,10.738319
3.823824,10.557518
3.843844,7.759808
3.863864,3.038661
3.883884,-2.435684
3.903904,-7.306292
3.923924,-10.365877
3.943944,-10.856055
3.963964,-8.655325
3.983984,-4.309185
4.004004,1.105080
4.024024,6.245427
4.044044,9.837709
4.064064,10.991502
4.084084,9.420814
4.104104,5.514972
4.124124,0.242125
4.144144,-5.090738
4.164164,-9.161751
4.184184,-10.961826
4.204204,-10.044775
4.224224,-6.637909
4.244244,-1.585693
4.264264,3.859571
4.284284,8.348156
4.304304,10.767471
4.324324,10.517834
4.344344,7.661125
4.364364,2.905440
4.384384,-2.570422
4.404404,-7.409148
4.424424,-10.411357
4.444444,-10.832885
4.464464,-8.569248
4.484484,-4.181538
4.504505,1.242658
4.524525,6.358833
4.544545,9.898835
4.564565,10.985195
4.584585,9.348637
4.604605,5.394817
4.624625,0.103775
4.644645,-5.212990
4.664665,-9.237603
4.684685,-10.972476
4.704705,-9.987583
4.724725,-6.527051
4.744745,-1.448648
4.764765,3.988833
4.784785,8.437596
4.804805,10.794918
4.824825,10.476486
4.844845,7.561229
4.864865,2.771759
4.884885,-2.704752
4.904905,-7.510832
4.924925,-10.455189
4.944945,-10.808001
4.964965,-8.481816
4.984985,-4.053229
5.005005,1.380038
5.025025,6.471234
5.045045,9.958393
5.065065,10.977150
5.085085,9.274982
5.105105,5.273809
5.125125,-0.034592
5.145145,-5.334419
5.165165,-9.311994
5.185185,-10.981390
5.205205,-9.928810
5.225225,-6.415160
5.245245,-1.311374
5.265265,4.117465
5.285285,8.525701
5.305305,10.820657
5.325325,10.433479
5.345345,7.460138
5.365365,2.637639
5.385385,-2.838655
5.405405,-7.611328
5.425425,-10.497367
5.445445,-10.781408
5.465465,-8.393042
5.485485,-3.924280
5.505506,1.517201
5.525526,6.582610
5.545546,10.016377
5.565566,10.967368
5.585586,9.199859
5.605606,5.151966
5.625626,-0.172953
5.645646,-5.455003
5.665666,-9.384911
5.685686,-10.988566
5.705706,-9.868467
5.725726,-6.302255
5.745746,-1.173892
5.765766,4.245445
5.785786,8.612457
5.805806,10.844685
5.825826,10.388822
5.845846,7.357866
5.865866,2.503102
5.885886,-2.972109
5.905906,-7.710619
5.925926,-10.537885
5.945946,-10.753108
5.965966,-8.302940
5.985986,-3.794709
6.006006,1.654123
6.026026,6.692945
6.046046,10.072775
6.066066,10.955850
6.086086,9.123280
6.106106,5.029308
6.126126,-0.311287
6.146146,-5.574723
6.166166,-9.456343
6.186186,-10.994004
6.206206,-9.806562
6.226226,-6.188352
6.246246,-1.036225
6.266266,4.372754
6.286286,8.697850
6.306306,10.866996
6.326326,10.342522
6.346346,7.254429
6.366366,2.368170
6.386386,-3.105092
6.406406,-7.808690
6.426426,-10.576734
6.446446,-10.723106
6.466466,-8.211524
6.486486,-3.664538
6.506507,1.790784
6.526527,6.802221
6.546547,10.127580
6.566567,10.942599
6.586587,9.045258
6.606607,4.905854
6.626627,-0.449572
6.646647,-5.693562
6.666667,-9.526279
6.686687,-10.997702
6.706707,-9.743106
6.726727,-6.073470
6.746747,-0.898393
6.766767,4.499370
6.786787,8.781867
6.806807,10.887588
6.826827,10.294584
6.846847,7.149845
6.866867,2.232862
6.886887,-3.237584
6.906907,-7.905525
6.926927,-10.613911
6.946947,-10.691408
6.966967,-8.118809
6.986987,-3.533787
7.007007,1.927161
7.027027,6.910420
7.047047,10.180782
7.067067,10.927616
7.087087,8.965805
7.107107,4.781624
7.127127,-0.587786
7.147147,-5.811500
7.167167,-9.594708
7.187187,-10.999660
7.207207,-9.678108
7.227227,-5.957627
7.247247,-0.760419
7.267267,4.625275
7.287287,8.864494
7.307307,10.906457
7.327327,10.245018
7.347347,7.044130
7.367367,2.097201
7.387387,-3.369564
7.407407,-8.001110
7.427427,-10.649407
7.447447,-10.658019
7.467467,-8.024809
7.487487,-3.402477
7.507508,2.063233
7.527528,7.017526
7.547548,10.232373
7.567568,10.910905
7.587588,8.884932
7.607608,4.656637
7.627628,-0.725906
7.647648,-5.928518
7.667668,-9.661619
7.687688,-10.999878
7.707708,-9.611579
7.727728,-5.840842
7.747748,-0.622326
7.767768,4.750447
7.787788,8.945719
7.807808,10.923600
7.827828,10.193831
7.847848,6.937300
7.867868,1.961208
7.887888,-3.501011
7.907908,-8.095429
7.927928,-10.683219
7.947948,-10.622943
7.967968,-7.929539
7.987988,-3.270628
8.008008,2.198979
8.028028,7.123522
8.048048,10.282345
8.068068,10.892467
8.088088,8.802655
8.108108,4.530914
8.128128,-0.863912
8.148148,-6.044599
8.168168,-9.727001
8.188188,-10.998355
8.208208,-9.543528
8.228228,-5.723132
8.248248,-0.484133
8.268268,4.874868
8.288288,9.025528
8.308308,10.939016
8.328328,10.141031
8.348348,6.829372
8.368368,1.824905
8.388388,-3.631904
8.408408,-8.188467
8.428428,-10.715341
8.448448,-10.586186
8.468468,-7.833015
8.488488,-3.138262
8.508509,2.334377
8.528529,7.228390
8.548549,10.330690
8.568569,10.872305
8.588589,8.718984
8.608609,4.404473
8.628629,-1.001781
8.648649,-6.159723
8.668669,-9.790843
8.688689,-10.995092
8.708709,-9.473968
8.728729,-5.604517
8.748749,-0.345864
8.768769,4.998518
8.788789,9.103910
8.808809,10.952700
8.828829,10.086626
8.848849,6.720364
8.868869,1.688314
8.888889,-3.762222
8.908909,-8.280209
8.928929,-10.745767
8.948949,-10.547754
8.968969,-7.735251
8.988989,-3.005400
9.009009,2.469405
9.029029,7.332115
9.049049,10.377401
9.069069,10.850424
9.089089,8.633933
9.109109,4.277336
9.129129,-1.139492
9.149149,-6.273872
9.169169,-9.853137
9.189189,-10.990089
9.209209,-9.402909
9.229229,-5.485014
9.249249,-0.207540
9.269269,5.121377
9.289289,9.180850
9.309309,10.964651
9.329329,10.030625
9.349349,6.610292
9.369369,1.551455
9.389389,-3.891944
9.409409,-8.370641
9.429429,-10.774492
9.449449,-10.507653
9.469469,-7.636264
9.489489,-2.872062
9.509510,2.604043
9.529530,7.434680
9.549550,10.422470
9.569570,10.826825
9.589590,8.547517
9.609610,4.149522
9.629630,-1.277022
9.649650,-6.387028
9.669670,-9.913872
9.689690,-10.983347
9.709710,-9.330362
9.729730,-5.364644
9.749750,-0.069184
9.769770,5.243426
9.789790,9.256338
9.809810,10.974867
9.829830,9.973037
9.849850,6.499174
9.869870,1.414350
9.889890,-4.021051
9.909910,-8.459748
9.929930,-10.801513
9.949950,-10.465889
9.969970,-7.536068
9.989990,-2.738269
10.010010,2.738269
10.030030,7.536068
10.050050,10.465889
10.070070,10.801513
10.090090,8.459748
10.110110,4.021051
10.130130,-1.414350
10.150150,-6.499174
10.170170,-9.973037
10.190190,-10.974867
10.210210,-9.256338
10.230230,-5.243426
10.250250,0.069184
10.270270,5.364644
10.290290,9.330362
10.310310,10.983347
10.330330,9.913872
10.350350,6.387028
10.370370,1.277022
10.390390,-4.149522
10.410410,-8.547517
10.430430,-10.826825
10.450450,-10.422470
10.470470,-7.434680
10.490490,-2.604043
10.510511,2.872062
10.530531,7.636264
10.550551,10.507653
10.570571,10.774492
10.590591,8.370641
10.610611,3.891944
10.630631,-1.551455
10.650651,-6.610292
10.670671,-10.030625
10.690691,-10.964651
10.710711,-9.180850
10.730731,-5.121377
10.750751,0.207540
10.770771,5.485014
10.790791,9.402909
10.810811,10.990089
10.830831,9.853137
10.850851,6.273872
10.870871,1.139492
10.890891,-4.277336
10.910911,-8.633933
10.930931,-10.850424
10.950951,-10.377401
10.970971,-7.332115
10.990991,-2.469405
11.011011,3.005400
11.031031,7.735251
11.051051,10.547754
11.071071,10.745767
11.091091,8.280209
11.111111,3.762222
11.131131,-1.688314
11.151151,-6.720364
11.171171,-10.086626
11.191191,-10.952700
11.211211,-9.103910
11.231231,-4.998518
11.251251,0.345864
11.271271,5.604517
11.291291,9.473968
11.311311,10.995092
11.331331,9.790843
11.351351,6.159723
11.371371,1.001781
11.391391,-4.404473
11.411411,-8.718984
11.431431,-10.872305
11.451451,-10.330690
11.471471,-7.228390
11.491491,-2.334377
11.511512,3.138262
11.531532,7.833015
11.551552,10.586186
11.571572,10.715341
11.591592,8.188467
11.611612,3.631904
11.631632,-1.824905
11.651652,-6.829372
11.671672,-10.141031
11.691692,-10.939016
11.711712,-9.025528
11.731732,-4.874868
11.751752,0.484133
11.771772,5.723132
11.791792,9.543528
11.811812,10.998355
11.831832,9.727001
11.851852,6.044599
11.871872,0.863912
11.891892,-4.530914
11.911912,-8.802655
11.931932,-10.892467
11.951952,-10.282345
11.971972,-7.123522
11.991992,-2.198979
12.012012,3.270628
12.032032,7.929539
12.052052,10.622943
12.072072,10.683219
12.092092,8.095429
12.112112,3.501011
12.132132,-1.961208
12.152152,-6.937300
12.172172,-10.193831
12.192192,-10.923600
12.212212,-8.945719
12.232232,-4.750447
12.252252,0.622326
12.272272,5.840842
12.292292,9.611579
12.312312,10.999878
12.332332,9.661619
12.352352,5.928518
12.372372,0.725906
12.392392,-4.656637
12.412412,-8.884932
12.432432,-10.910905
12.452452,-10.232373
12.472472,-7.017526
12.492492,-2.063233
12.512513,3.402477
12.532533,8.024809
12.552553,10.658019
12.572573,10.649407
12.592593,8.001110
12.612613,3.369564
12.632633,-2.097201
12.652653,-7.044130
12.672673,-10.245018
12.692693,-10.906457
12.712713,-8.864494
12.732733,-4.625275
12.752753,0.760419
12.772773,5.957627
12.792793,9.678108
12.812813,10.999660
12.832833,9.594708
12.852853,5.811500
12.872873,0.587786
12.892893,-4.781624
12.912913,-8.965805
12.932933,-10.927616
12.952953,-10.180782
12.972973,-6.910420
12.992993,-1.927161
13.013013,3.533787
13.033033,8.118809
13.053053,10.691408
13.073073,10.613911
13.093093,7.905525
13.113113,3.237584
13.133133,-2.232862
13.153153,-7.149845
13.173173,-10.294584
13.193193,-10.887588
13.213213,-8.781867
13.233233,-4.499370
13.253253,0.898393
13.273273,6.073470
13.293293,9.743106
13.313313,10.997702
13.333333,9.526279
13.353353,5.693562
13.373373,0.449572
13.393393,-4.905854
13.413413,-9.045258
13.433433,-10.942599
13.453453,-10.127580
13.473473,-6.802221
13.493493,-1.790784
13.513514,3.664538
13.533534,8.211524
13.553554,10.723106
13.573574,10.576734
13.593594,7.808690
13.613614,3.105092
13.633634,-2.368170
13.653654,-7.254429
13.673674,-10.342522
13.693694,-10.866996
13.713714,-8.697850
13.733734,-4.372754
13.753754,1.036225
13.773774,6.188352
13.793794,9.806562
13.813814,10.994004
13.833834,9.456343
13.853854,5.574723
13.873874,0.311287
13.893894,-5.029308
13.913914,-9.123280
13.933934,-10.955850
13.953954,-10.072775
13.973974,-6.692945
13.993994,-1.654123
14.014014,3.794709
14.034034,8.302940
14.054054,10.753108
14.074074,10.537885
14.094094,7.710619
14.114114,2.972109
14.134134,-2.503102
14.154154,-7.357866
14.174174,-10.388822
14.194194,-10.844685
14.214214,-8.612457
14.234234,-4.245445
14.254254,1.173892
14.274274,6.302255
14.294294,9.868467
14.314314,10.988566
14.334334,9.384911
14.354354,5.455003
14.374374,0.172953
14.394394,-5.151966
14.414414,-9.199859
14.434434,-10.967368
14.454454,-10.016377
14.474474,-6.582610
14.494494,-1.517201
14.514515,3.924280
14.534535,8.393042
14.554555,10.781408
14.574575,10.497367
14.594595,7.611328
14.614615,2.838655
14.634635,-2.637639
14.654655,-7.460138
14.674675,-10.433479
14.694695,-10.820657
14.714715,-8.525701
14.734735,-4.117465
14.754755,1.311374
14.774775,6.415160
14.794795,9.928810
14.814815,10.981390
14.834835,9.311994
14.854855,5.334419
14.874875,0.034592
14.894895,-5.273809
14.914915,-9.274982
14.934935,-10.977150
14.954955,-9.958393
14.974975,-6.471234
14.994995,-1.380038
15.015015,4.053229
15.035035,8.481816
15.055055,10.808001
15.075075,10.455189
15.095095,7.510832
15.115115,2.704752
15.135135,-2.771759
15.155155,-7.561229
15.175175,-10.476486
15.195195,-10.794918
15.215215,-8.437596
15.235235,-3.988833
15.255255,1.448648
15.275275,6.527051
15.295295,9.987583
15.315315,10.972476
15.335335,9.237603
15.355355,5.212990
15.375375,-0.103775
15.395395,-5.394817
15.415415,-9.348637
15.435435,-10.985195
15.455455,-9.898835
15.475475,-6.358833
15.495495,-1.242658
15.515516,4.181538
15.535536,8.569248
15.555556,10.832885
15.575576,10.411357
15.595596,7.409148
15.615616,2.570422
15.635636,-2.905440
15.655656,-7.661125
15.675676,-10.517834
15.695696,-10.767471
15.715716,-8.348156
15.735736,-3.859571
15.755756,1.585693
15.775776,6.637909
15.795796,10.044775
15.815816,10.961826
15.835836,9.161751
15.855856,5.090738
15.875876,-0.242125
15.895896,-5.514972
15.915916,-9.420814
15.935936,-10.991502
15.955956,-9.837709
15.975976,-6.245427
15.995996,-1.105080
16.016016,4.309185
16.036036,8.655325
16.056056,10.856055
16.076076,10.365877
16.096096,7.306292
16.116116,2.435684
16.136136,-3.038661
16.156156,-7.759808
16.176176,-10.557518
16.196196,-10.738319
16.216216,-8.257395
16.236236,-3.729697
16.256256,1.722487
16.276276,6.747716
16.296296,10.100377
16.316316,10.949441
16.336336,9.084449
16.356356,4.967679
16.376376,-0.380437
16.396396,-5.634254
16.416416,-9.491499
16.436436,-10.996070
16.456456,-9.775028
16.476476,-6.131032
16.496496,-0.967328
16.516517,4.436150
16.536537,8.740031
16.556557,10.877507
16.576577,10.318757
16.596597,7.202280
16.616617,2.300561
16.636637,-3.171401
16.656657,-7.857263
16.676677,-10.595532
16.696697,-10.707469
16.716717,-8.165328
16.736737,-3.599233
16.756757,1.859009
16.776777,6.856456
16.796797,10.154382
16.816817,10.935324
16.836837,9.005709
16.856857,4.843835
16.876877,-0.518689
16.896897,-5.752645
16.916917,-9.560683
16.936937,-10.998899
16.956957,-9.710799
16.976977,-6.015668
16.996997,-0.829423
17.017017,4.562413
17.037037,8.823355
17.057057,10.897238
17.077077,10.270004
17.097097,7.097128
17.117117,2.165074
17.137137,-3.303640
17.157157,-7.953475
17.177177,-10.631869
17.197197,-10.674925
17.217217,-8.071969
17.237237,-3.468200
17.257257,1.995236
17.277277,6.964111
17.297297,10.206779
17.317317,10.919477
17.337337,8.925545
17.357357,4.719224
17.377377,-0.656859
17.397397,-5.870125
17.417417,-9.628354
17.437437,-10.999986
17.457457,-9.645034
17.477477,-5.899351
17.497497,-0.691386
17.517518,4.687954
17.537538,8.905283
17.557558,10.915245
17.577578,10.219627
17.597598,6.990853
17.617618,2.029245
17.637638,-3.435355
17.657658,-8.048429
17.677678,-10.666524
17.697698,-10.640691
17.717718,-7.977332
17.737738,-3.336618
17.757758,2.131148
17.777778,7.070664
17.797798,10.257562
17.817818,10.901901
17.837838,8.843968
17.857858,4.593866
17.877878,-0.794925
17.897898,-5.986677
17.917918,-9.694501
17.937938,-10.999334
17.957958,-9.577743
17.977978,-5.782101
17.997998,-0.553240
18.018018,4.812753
18.038038,8.985801
18.058058,10.931524
18.078078,10.167632
18.098098,6.883472
18.118118,1.893094
18.138138,-3.566528
18.158158,-8.142109
18.178178,-10.699492
18.198198,-10.604774
18.218218,-7.881433
18.238238,-3.204509
18.258258,2.266723
18.278278,7.176098
18.298298,10.306722
18.318318,10.882601
18.338338,8.760992
18.358358,4.467782
18.378378,-0.932865
18.398398,-6.102281
18.418418,-9.759115
18.438438,-10.996941
18.458458,-9.508936
18.478478,-5.663936
18.498498,-0.415007
18.518519,4.936791
18.538539,9.064898
18.558559,10.946074
18.578579,10.114028
18.598599,6.775002
18.618619,1.756644
18.638639,-3.697136
18.658659,-8.234500
18.678679,-10.730766
18.698699,-10.567179
18.718719,-7.784287
18.738739,-3.071892
18.758759,2.401939
18.778779,7.280397
18.798799,10.354251
18.818819,10.861579
18.838839,8.676630
18.858859,4.340991
18.878879,-1.070658
18.898899,-6.216920
18.918919,-9.822184
18.938939,-10.992808
18.958959,-9.438625
18.978979,-5.544875
18.998999,-0.276708
19.019019,5.060048
19.039039,9.142561
19.059059,10.958892
19.079079,10.058825
19.099099,6.665460
19.119119,1.619916
19.139139,-3.827159
19.159159,-8.325589
19.179179,-10.760342
19.199199,-10.527911
19.219219,-7.685910
19.239239,-2.938789
19.259259,2.536775
19.279279,7.383543
19.299299,10.400141
19.319319,10.838839
19.339339,8.590895
19.359359,4.213512
19.379379,-1.208281
19.399399,-6.330575
19.419419,-9.883700
19.439439,-10.986935
19.459459,-9.366821
19.479479,-5.424937
19.499499,-0.138365
19.519520,5.182504
19.539540,9.218777
19.559560,10.969976
19.579580,10.002029
19.599600,6.554863
19.619620,1.482932
19.639640,-3.956576
19.659660,-8.415361
19.679680,-10.788216
19.699700,-10.486978
19.719720,-7.586316
19.739740,-2.805221
19.759760,2.671209
19.779780,7.485522
19.799800,10.444386
19.819820,10.814383
19.839840,8.503801
19.859860,4.085367
19.879880,-1.345713
19.899900,-6.443229
19.919920,-9.943651
19.939940,-10.979324
19.959960,-9.293534
19.979980,-5.304140
20.000000,-0.000000
